"filename", "language", "JSON", "TypeScript", "Markdown", "YAML", "JSON with Comments", "SQL", "Properties", "JavaScript", "CSS", "Prisma", "HTML", "XML", "TypeScript JSX", "CSV", "comment", "blank", "total"
"/dev-arthur/Projects/Padel/client/src/routes/_auth/players.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 1, 14, 140
"/dev-arthur/Projects/Padel/client/src/routes/about.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 14
"/dev-arthur/Projects/Padel/client/src/routes/index.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"/dev-arthur/Projects/Padel/client/src/routes/login.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 11
"/dev-arthur/Projects/Padel/client/src/routes/profile.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 4, 88
"/dev-arthur/Projects/Padel/client/src/routes/register.lazy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 11
"/dev-arthur/Projects/Padel/client/src/types/padel.types.ts", "TypeScript", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 222
"/dev-arthur/Projects/Padel/client/src/util/getUniqueValuesForDays.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/dev-arthur/Projects/Padel/client/src/util/times.ts", "TypeScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 80
"/dev-arthur/Projects/Padel/client/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/dev-arthur/Projects/Padel/client/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 6, 5, 100
"/dev-arthur/Projects/Padel/client/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 30
"/dev-arthur/Projects/Padel/client/tsconfig.node.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/dev-arthur/Projects/Padel/client/vite.config.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"/dev-arthur/Projects/Padel/package-lock.json", "JSON", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 106
"/dev-arthur/Projects/Padel/package.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/dev-arthur/Projects/Padel/playwright.config.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 68
"/dev-arthur/Projects/Padel/server/README.md", "Markdown", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 74
"/dev-arthur/Projects/Padel/server/docker-compose.yml", "YAML", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/dev-arthur/Projects/Padel/server/nest-cli.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/dev-arthur/Projects/Padel/server/package-lock.json", "JSON", 13196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13197
"/dev-arthur/Projects/Padel/server/package.json", "JSON", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/dev-arthur/Projects/Padel/server/prisma/5doubles_one_event.sql", "SQL", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 80, 77, 223
"/dev-arthur/Projects/Padel/server/prisma/docs/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165121, 0, 0, 0, 0, 27296, 192417
"/dev-arthur/Projects/Padel/server/prisma/docs/styles/main.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/dev-arthur/Projects/Padel/server/prisma/jun_10.sql", "SQL", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 95, 92, 262
"/dev-arthur/Projects/Padel/server/prisma/jun_11.sql", "SQL", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 95, 92, 293
"/dev-arthur/Projects/Padel/server/prisma/jun_13.sql", "SQL", 0, 0, 0, 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 794
"/dev-arthur/Projects/Padel/server/prisma/jun_13_doubles_registered_no_groups.sql", "SQL", 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 530
"/dev-arthur/Projects/Padel/server/prisma/jun_14_only_doubles_registered.sql", "SQL", 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 98, 95, 508
"/dev-arthur/Projects/Padel/server/prisma/jun_14_with_match_results.sql", "SQL", 0, 0, 0, 0, 0, 899, 0, 0, 0, 0, 0, 0, 0, 0, 98, 95, 1092
"/dev-arthur/Projects/Padel/server/prisma/jun_14_with_matches.sql", "SQL", 0, 0, 0, 0, 0, 851, 0, 0, 0, 0, 0, 0, 0, 0, 98, 95, 1044
"/dev-arthur/Projects/Padel/server/prisma/jun_17_event_created_with_match_results_set.sql", "SQL", 0, 0, 0, 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 644
"/dev-arthur/Projects/Padel/server/prisma/jun_17_two_users_a_few_players.sql", "SQL", 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 104, 101, 364
"/dev-arthur/Projects/Padel/server/prisma/jun_17_two_users_a_few_players2.sql", "SQL", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 104, 101, 325
"/dev-arthur/Projects/Padel/server/prisma/jun_17_with_matches_but_group_A_is_in_tie.sql", "SQL", 0, 0, 0, 0, 0, 787, 0, 0, 0, 0, 0, 0, 0, 0, 98, 95, 980
"/dev-arthur/Projects/Padel/server/prisma/jun_19_event_groups_stage_finals_created.sql", "SQL", 0, 0, 0, 0, 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 687
"/dev-arthur/Projects/Padel/server/prisma/jun_20_event_with_1_cat_all_doubles_registered.sql", "SQL", 0, 0, 0, 0, 0, 779, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 978
"/dev-arthur/Projects/Padel/server/prisma/jun_20_event_with_1_cat_all_matches_finished.sql", "SQL", 0, 0, 0, 0, 0, 762, 0, 0, 0, 0, 0, 0, 0, 0, 101, 98, 961
"/dev-arthur/Projects/Padel/server/prisma/jun_3.sql", "SQL", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 86, 83, 331
"/dev-arthur/Projects/Padel/server/prisma/jun_5.sql", "SQL", 0, 0, 0, 0, 0, 884, 0, 0, 0, 0, 0, 0, 0, 0, 86, 83, 1053
"/dev-arthur/Projects/Padel/server/prisma/jun_7.sql", "SQL", 0, 0, 0, 0, 0, 942, 0, 0, 0, 0, 0, 0, 0, 0, 92, 89, 1123
"/dev-arthur/Projects/Padel/server/prisma/jun_8.sql", "SQL", 0, 0, 0, 0, 0, 885, 0, 0, 0, 0, 0, 0, 0, 0, 89, 86, 1060
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240315201631_new_migration/migration.sql", "SQL", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 65, 72, 273
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240315202204_uuids/migration.sql", "SQL", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 54, 43, 172
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240315203139_cat_back_to_number/migration.sql", "SQL", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 52
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240315203813_another/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316085000_newmig/migration.sql", "SQL", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 62, 52, 183
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316094139_cat_m_n_events/migration.sql", "SQL", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 21
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316094235_cats_m_n_events/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316202549_places_added/migration.sql", "SQL", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 26
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316203234_upup/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316203619_ups/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316215738_mig/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 22
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316224010_event_has_1_category_for_testing/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 22
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240316224442_/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 30
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240317104629_event_double/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 29
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240317111212_tadam/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240317122357_aaaaaa/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 10
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240317125808_newmigration/migration.sql", "SQL", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 15
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240317130431_readded_category_to_relation/migration.sql", "SQL", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 15
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240326141146_email_is_unique/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240401135704_/migration.sql", "SQL", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 53
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240403150410_till_the_games/migration.sql", "SQL", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 55
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240404104019_added_number_to_track_matches/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240405172037_testing_adding_all_games_to_doubles/migration.sql", "SQL", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415153816_games_events/migration.sql", "SQL", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415154422_sets_events/migration.sql", "SQL", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415183917_adding_match_dates/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 21
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415184055_start_and_finish_to_dates/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 11
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415192431_match_id/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415193636_adjusting_unique_for_match_dates/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415194003_adjusting_match_do_date_match_relation/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 21
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240415194138_again/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240416192253_changed_unique_at_matchdate/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240417130048_fixing_one_to_one_between_match_and_matchdates/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240417130129_/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240423115628_added_event_type/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 31
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240424130523_adding_courts_to_the_game/migration.sql", "SQL", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240424132259_court_unique_by_name_and_place_id/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240426123754_added_courts_match_date_relation/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240426172043_event_doubles_now_have_at_rest_property/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 15
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240502174830_took_unused_match_date_id_variable_from_matches_the_relation_is_only_accessed_via_match_date_side_of_relation_now/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240510170142_added_many_to_many_relation_for_managing_at_rest_state_doubles_match_date/migration.sql", "SQL", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 27
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240510171026_created_many_to_many_relation_between_doubles_and_matchdate_in_order_to_manage_at_rest_states_of_doubles/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 22
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240510172117_fixing/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240517160713_add_user_model/migration.sql", "SQL", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 37
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240517161336_add_user_model2/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240520120618_add_user_model3/migration.sql", "SQL", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240523141446_added_hashed_rt_to_user/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240527201932_added_profile_image_to_user/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240527215903_added_profile_image_to_user_as_string_now/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240601000640_added_invites_to_the_game/migration.sql", "SQL", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 43
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240601001701_added_invites_to_the_game_fixed_typo/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 11
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240601022740_added_invites_to_the_game_added_inviter_id_and_invited_id/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 15
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240602131935_added_created_at_to_invite_at_schema/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240603105847_players_are_linked_now_to_only_one_category/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 22
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240607161202_added_requests_as_a_many_to_many_relation_between_events_and_doubles/migration.sql", "SQL", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240607171645_changed_to_event_request_to_handle_relations/migration.sql", "SQL", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 18
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240607171721_changed_to_event_request_to_handle_relations/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 21
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240608130047_added_request_status_enum_to_schema/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240608140735_added_doubles_invites_relation_to_facilitate_event_invites/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610122039_took_off_default_set_type/migration.sql", "SQL", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 31
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610122810_added_default_back_to_superset_and_add_number_to_set_model/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 10
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610124914_fixing_match_sets_relation/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 15
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610125713_removed_autoincrement_to_matches_number/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610132745_added_match_type_to_event_model_at_schema/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240610190130_added_groups_to_prisma_schema/migration.sql", "SQL", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 57
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240611161458_category_group_unique/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240611181901_created_event_match_in_order_to_keep_track_of_a_number_for_matches_that_is_isolated_at_event_level_removed_number_from_match_was_keeping_track_of_all_matches_at_db/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 28
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240611183154_created_event_match_type_and_changed_unique_for_id_at_event_match_model/migration.sql", "SQL", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240612011843_adding_matches_winner_references_for_creating_finals_properly/migration.sql", "SQL", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 32
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613124009_adding_relation_betwenn_category_groups_and_event_matches/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613125016_adding_relation_between_event_matches_and_categories_groups_and_doubles_group/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613134328_fixed_typo_at_eventmatch/migration.sql", "SQL", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 16
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613145657_removed_unique_relation_at_eventmatch_in_order_to_try_to_fix_circular_relations/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613150503_added_it_back_since_it_didnt_solve/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240613223356_added_is_finished_to_category_group_added_group_matches_finished_to_event/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240614005031_rework_with_groups_stage_is_finished/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 16
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240614132208_back_to_id_event_id_match_id_at_event_match/migration.sql", "SQL", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 21
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240614143056_changed_doubles_for_eventdoubles_at_doubles_groups_schema/migration.sql", "SQL", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 27
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240614171555_took_off_relation_between_doubles_and_doubles_group_this_is_handled_now_using_event_double/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240617151613_adjusting_one_to_one_relation_between_event_match_and_match/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240617154214_adjusting_circular_dependency_between_event_matches_and_matches/migration.sql", "SQL", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 40
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240617163647_adjusting_circular_dependency_between_event_matches_and_matches/migration.sql", "SQL", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 12
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240617165254_added_group_finished_at_schema_for_doubles_group/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240617182632_added_unique_to_doubles_groups/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240618115101_changed_names_at_matchesreference/migration.sql", "SQL", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 63
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240618124527_fixing_matchesreferenced/migration.sql", "SQL", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240618124659_fixing_matchesreferenced/migration.sql", "SQL", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 53
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240618130317_fixing_matchesreferenced2/migration.sql", "SQL", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 47
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240619121405_added_is_updated_to_matches_reference/migration.sql", "SQL", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/dev-arthur/Projects/Padel/server/prisma/migrations/20240620132010_added_first_place_and_second_place_to_category_groups_added_category_finished_for_ending_categories/migration.sql", "SQL", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"/dev-arthur/Projects/Padel/server/prisma/old.sql", "SQL", 0, 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 74, 71, 513
